;TIME;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Finland;Nuclear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Hydro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Solar/wind/other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Biofuels and waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102900;87174;88839;93905;105235;107121;102741;90048;91697;103434;111474;120409;123337;138243;143672;146632;142629;131415;136246;133917;140503;124068;142999;143909;136779;110256;126523;129338;132478;136738;143963;146657;155888;165321;175623;179569;..
Finland;Heat production from non-specified combustible fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Electricity;22252;26921;29362;30024;33030;35518;38221;39380;41713;45972;50443;53363;60170;65030;65894;60523;64267;65318;71204;78408;82148;84301;81972;87343;95285;98377;99702;104677;111481;114894;117065;112957;113990;121021;127901;130586;130144;142585;146880;149677;154433;152878;157162;159487;166000;155002;169830;168347;155527;130190;145296;141268;137394;139338;137423;136415;138611;139352;142153;140004;..
Finland;Heat;0;0;0;0;0;684;965;1242;1523;1800;2081;2358;2635;3280;3024;3323;4201;4399;4781;4950;5011;4896;5029;5267;5785;7636;6948;8082;7502;6984;7308;7560;7596;8424;8676;9216;26153;26151;14964;26926;51571;52556;67384;68640;68114;64476;72679;63650;63158;55772;65834;63551;62933;59122;52873;52978;54877;52806;53268;51872;..
Finland;Total;99022;91390;100757;112568;128738;142750;148112;153136;162387;192354;200436;203373;246488;272872;262422;233494;245491;234339;240559;249042;250576;255793;255444;249630;365706;335714;340888;359769;367331;389869;381878;361423;358783;374090;405180;397747;405475;429650;451231;464957;486235;474890;492030;493025;506919;469995;513545;499888;474121;396064;453982;444774;433857;433720;431320;430893;444425;451628;470622;460802;..
Finland;Memo: Renewables;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102900;87174;88839;93905;105235;107121;102741;90048;91697;103434;111474;120409;119358;133416;139245;143868;141754;130121;134803;132333;138777;122723;141764;142837;135504;109074;125038;128426;130809;134531;141642;144619;153747;163053;173396;177504;..
Finland;Memo: Coal, peat and oil shale;49755;37022;40256;42388;41422;44997;42715;39828;44931;47875;29035;27435;33513;39443;43494;33861;33611;33712;34682;37537;42233;45157;50582;52573;53853;58428;55386;60669;59032;68139;64441;57773;56257;55121;59642;51897;45161;46170;54016;48977;39621;38523;37044;35136;33156;32276;32298;30132;29405;23582;31238;28363;23136;20322;20968;20790;22278;20828;22848;21636;..
Finland;Memo: Primary and secondary oil;27015;27447;31140;40155;54286;61551;66211;72685;74220;96707;118876;120217;150169;165118;135517;115839;121574;113341;111809;110370;104596;103905;101853;87180;88220;65249;69446;62127;54075;52730;51925;51878;46181;44861;51528;46592;41895;39982;43451;46969;63255;64350;61880;64103;67099;63242;62872;60037;58348;50583;56008;54320;51983;51856;50916;50899;50676;49525;54283;41784;..
Finland;Memo: Geothermal, solar/wind/other, heat, electricity;22252;26921;29362;30024;33030;36202;39186;40622;43236;47772;52524;55721;62805;68310;68918;63846;68468;69717;75985;83358;87159;89197;87001;92610;101070;106013;106650;112759;118983;121878;124373;120517;121586;129445;136577;139802;156297;168736;161844;176603;206004;205434;224546;228127;234114;219478;242509;231997;218685;185962;211130;204819;200327;198460;190296;189393;193488;192158;195421;191876;..
France;Coal and coal products;552131;546020;548520;520674;519686;525569;490095;458772;441287;443337;405679;336775;306461;304870;306280;238841;227884;218449;207105;211972;226069;245100;241533;216357;241371;272634;260350;248934;251544;252134;182276;165424;172145;119415;131728;135972;140091;142423;129742;106349;108379;98790;89381;90641;89026;103800;105777;118001;110707;82857;93808;95530;84680;87663;85126;79309;89842;69245;45857;37243;..
France;Peat and peat products;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Oil shale and oil sands;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Crude, NGL and feedstocks;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Oil products;307038;310609;347780;428698;502071;568137;635019;723920;848946;970788;1146861;1066726;992758;915041;951051;830775;857862;855441;850220;875697;806821;545217;458856;454061;408345;359819;328624;335739;304836;288449;274670;288077;281646;306239;285093;284402;305738;279269;236814;233880;206699;251227;235523;208712;201309;183366;187891;165898;145251;129904;120350;138655;129688;126867;120383;122094;117733;107369;113834;114460;..
France;Natural gas;36140;46274;56159;65650;74261;86307;92069;100734;107687;124022;105085;132110;151834;173948;178326;192902;232365;242832;267736;302766;301950;323724;302482;316834;334635;348455;343785;355969;359582;381264;384770;409269;409937;404862;401755;431512;452666;467159;492196;502304;516990;542357;538542;560459;508657;543161;525965;521067;535911;402469;466739;499883;490256;505676;472958;454672;468744;440910;460567;439694;..
France;Nuclear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Hydro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Solar/wind/other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;4;5;5;28;8;10;17;19;19;22;41;53;..
France;Biofuels and waste;0;0;0;0;0;0;0;0;0;0;42628;43931;46573;49098;50239;46586;45439;46113;45871;48351;47316;44895;43818;47215;52224;53435;47635;49989;54740;58993;62643;63163;63250;59166;63173;64099;62653;67160;67299;64620;65438;64328;65109;66697;67968;66270;49781;53317;51343;56899;61462;67629;70679;69714;65922;70192;76032;71166;77377;76004;..
France;Heat production from non-specified combustible fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Electricity;148892;160038;169085;178690;187751;199850;211730;218455;224795;246632;260669;268704;281113;302368;316847;293177;313751;321214;329789;342616;343300;333076;329029;331589;339314;349679;361778;376024;392659;407228;412798;421006;435787;434333;435305;444985;448344;459716;475153;477396;484762;484780;480060;481824;491717;502369;483350;477356;463118;402199;422798;429026;430956;425293;421611;417268;423741;420257;420925;415888;..
France;Heat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58296;63309;55357;33145;59524;58520;58860;55569;60187;69034;71908;62055;67891;..
France;Total;1044202;1062940;1121544;1193711;1283769;1379863;1428914;1501881;1622715;1784780;1960922;1848246;1778740;1745325;1802743;1602281;1677301;1684048;1700720;1781401;1725456;1492011;1375718;1366056;1375890;1384022;1342173;1366654;1363361;1388069;1317156;1346939;1362765;1324015;1317054;1360970;1409492;1415729;1401203;1384550;1382267;1441481;1408615;1408333;1358676;1398969;1352767;1393938;1369645;1129690;1198307;1290276;1264787;1274084;1221585;1203742;1245146;1180877;1180656;1151234;..
France;Memo: Renewables;0;0;0;0;0;0;0;0;0;0;42628;43931;46573;49098;50239;46586;45439;46113;45871;48351;47316;44895;43818;47215;52224;53435;47635;49989;54740;58993;62643;63163;63250;59166;63173;64099;62653;67160;67299;64620;65438;64328;65109;66697;67968;66273;49784;53320;51347;56904;61350;52791;56479;55167;51128;55696;59428;57010;62061;59726;..
France;Memo: Coal, peat and oil shale;552131;546020;548520;520674;519686;525569;490095;458772;441287;443337;405679;336775;306461;304870;306280;238841;227884;218449;207105;211972;226069;245100;241533;216357;241371;272634;260350;248934;251544;252134;182276;165424;172145;119415;131728;135972;140091;142423;129742;106349;108379;98790;89381;90641;89026;103800;105777;118001;110707;82857;93808;95530;84680;87663;85126;79309;89842;69245;45857;37243;..
France;Memo: Primary and secondary oil;307038;310609;347780;428698;502071;568137;635019;723920;848946;970788;1146861;1066726;992758;915041;951051;830775;857862;855441;850220;875697;806821;545217;458856;454061;408345;359819;328624;335739;304836;288449;274670;288077;281646;306239;285093;284402;305738;279269;236814;233880;206699;251227;235523;208712;201309;183366;187891;165898;145251;129904;120350;138655;129688;126867;120383;122094;117733;107369;113834;114460;..
France;Memo: Geothermal, solar/wind/other, heat, electricity;148892;160038;169085;178690;187751;199850;211730;218455;224795;246632;260669;268704;281113;302368;316847;293177;313751;321214;329789;342616;343300;333076;329029;331589;339314;349679;361778;376024;392659;407228;412798;421006;435787;434333;435305;444985;448344;459716;475153;477396;484762;484780;480060;481824;491717;502372;483353;535655;526432;457561;455948;488578;489483;484164;477197;477474;492795;492187;483021;483833;..
Gabon;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Oil products;..;..;..;..;..;..;..;..;..;..;..;5105;4945;5427;5306;7499;12091;10295;14179;12095;11025;12339;10694;10799;9797;9086;4995;4899;5622;3804;1819;2598;3594;4058;5452;5983;6128;6790;6969;6478;6956;7089;4502;4652;4501;7161;8362;6911;9024;10200;12150;13784;14720;16271;15916;15560;16720;6699;6755;6835;..
Gabon;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;25;904;918;1305;1391;1775;2037;2002;2812;27;52;52;42;55;59;52;53;60;89;57;50;52;54;58;56;59;61;67;75;75;80;85;90;95;99;103;104;105;106;109;..
Gabon;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;4057;4143;4235;4334;4440;4543;4638;4732;4832;4931;5038;5150;5262;5379;5502;5606;5710;5819;5934;6217;6381;6573;6725;6728;6700;6874;6973;7153;7326;7525;7714;21341;34915;48445;61901;75323;88630;101889;115046;128070;80476;57048;121918;109317;110512;110026;108885;107756;106596;..
Gabon;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Electricity;..;..;..;..;..;..;..;..;..;..;..;0;108;115;126;133;540;551;644;673;864;882;1120;889;1256;1357;1260;1379;1386;1368;1404;1422;1422;1433;547;684;709;745;1048;1044;965;1033;1087;1123;1130;1156;1220;1267;1332;1339;1418;1505;1588;1678;1753;1807;1879;2332;2352;2431;..
Gabon;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Total;..;..;..;..;..;..;..;..;..;..;..;9162;9196;9777;9766;12072;17175;15484;19556;17600;16845;19163;17882;18255;17824;17720;13897;13989;15640;11133;9492;10453;11631;12270;12787;13419;13764;14568;15259;14904;15497;15888;26984;40748;54132;70277;84966;96875;112320;126660;141718;95850;73446;139962;127085;127982;128730;118021;116969;115972;..
Gabon;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;4057;4143;4235;4334;4440;4543;4638;4732;4832;4931;5038;5150;5262;5379;5502;5606;5710;5819;5934;6217;6381;6573;6725;6728;6700;6874;6973;7153;7326;7525;7714;21341;34915;48445;61901;75323;88630;101889;115046;128070;80476;57048;121918;109317;110512;110026;108885;107756;106596;..
Gabon;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;5105;4945;5427;5306;7499;12091;10295;14179;12095;11025;12339;10694;10799;9797;9086;4995;4899;5622;3804;1819;2598;3594;4058;5452;5983;6128;6790;6969;6478;6956;7089;4502;4652;4501;7161;8362;6911;9024;10200;12150;13784;14720;16271;15916;15560;16720;6699;6755;6835;..
Gabon;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;0;108;115;126;133;540;551;644;673;864;882;1120;889;1256;1357;1260;1379;1386;1368;1404;1422;1422;1433;547;684;709;745;1048;1044;965;1033;1087;1123;1130;1156;1220;1267;1332;1339;1418;1505;1588;1678;1753;1807;1879;2332;2352;2431;..
Georgia;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;24452;12281;6093;4100;3145;467;475;375;630;0;0;627;502;1079;175;225;200;50;1125;1250;499;2287;3391;13128;12117;11300;10400;11503;12273;10077;..
Georgia;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Oil products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;25758;22234;10094;9403;6331;3792;4348;3761;3289;2390;2681;1358;1039;1126;809;765;765;1245;1325;1200;1020;1047;256;2863;2766;3765;3499;3482;4028;4332;..
Georgia;Natural gas;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;55034;70139;48005;36041;24227;10439;15194;11365;8389;8457;8255;2935;2455;2786;3264;3833;6293;6858;7498;7573;8078;12903;12863;2978;3289;3974;3998;4886;4537;4493;..
Georgia;Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Hydro;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Geothermal;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;376;1128;380;750;1000;1130;1316;1501;1501;1501;1501;1501;0;0;0;0;0;0;0;10;9;13;35;63;46;71;46;..
Georgia;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Electricity;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;27277;17503;9774;6908;8402;3424;3060;4104;2927;3013;3226;2232;2412;2491;2531;2653;2441;2509;2560;4723;7693;10667;10354;8377;10141;9904;10447;11860;11901;11710;..
Georgia;Heat;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;32938;13175;12882;6148;3514;88;0;0;0;0;0;0;1431;1584;1810;1137;452;544;795;879;854;0;0;0;0;0;0;0;0;0;..
Georgia;Total;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;165459;135332;86848;62976;46747;18590;23827;20605;16365;15176;15663;8653;9340;10568;10090;8613;10151;11206;13303;15626;18144;26904;26873;27356;28327;28978;28408;31777;32810;30659;..
Georgia;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;376;1128;380;750;1000;1130;1316;1501;1501;1501;1501;1501;0;0;0;0;0;0;0;10;9;13;35;63;46;71;46;..
Georgia;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;24452;12281;6093;4100;3145;467;475;375;630;0;0;627;502;1079;175;225;200;50;1125;1250;499;2287;3391;13128;12117;11300;10400;11503;12273;10077;..
Georgia;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;25758;22234;10094;9403;6331;3792;4348;3761;3289;2390;2681;1358;1039;1126;809;765;765;1245;1325;1200;1020;1047;256;2863;2766;3765;3499;3482;4028;4332;..
Georgia;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;60215;30678;22656;13056;11916;3512;3060;4104;2927;3013;3226;2232;3843;4075;4341;3790;2893;3053;3355;5602;8547;10667;10354;8377;10141;9904;10447;11860;11901;11710;..
Germany;Coal and coal products;1335828;1256171;1204614;1166682;1156085;1105109;1009040;996684;930743;942806;1332775;1186451;1115226;1141377;1150151;1026373;1028174;958904;979590;1014797;1043501;1052864;1002414;1082257;1148257;1149256;1023519;1015021;1029151;1041844;847224;608330;510543;423839;425275;399408;373184;367538;346356;316885;309396;287193;277476;304796;274994;245285;275954;245015;239609;202185;239744;271456;252130;248209;242211;269067;264524;260586;240287;225702;..
Germany;Peat and peat products;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Germany;Oil shale and oil sands;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Germany;Crude, NGL and feedstocks;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Germany;Oil products;282755;364723;468593;544075;660170;771016;812071;793129;873659;931844;1209825;1192077;1253159;1352652;1224647;1171829;1110934;1097918;1089184;1092867;749916;631243;530234;526691;380460;390989;413294;386665;353609;318030;295989;330291;326777;331448;300196;302206;275380;263082;248655;223899;215331;195784;201799;216153;191937;188925;184649;190235;197808;176430;169773;145444;135974;127976;118162;126827;98488;90473;140991;140296;..
Germany;Natural gas;16078;16141;21449;22843;32532;44759;56619;85131;168498;230426;246393;340178;399497;490732;544748;534256;580856;640406;643750;689694;705167;706012;645377;651989;666372;669992;650098;679685;700659;732511;713711;709426;723131;720950;734468;751090;750639;749713;753143;786079;806244;780119;779031;748022;793632;806149;785767;848565;839062;728393;843788;816324;820517;822215;805079;803822;837019;874347;844454;815409;..
Germany;Nuclear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Germany;Hydro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Germany;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Germany;Solar/wind/other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;..
Germany;Biofuels and waste;0;0;0;0;0;0;0;0;0;0;1172;1172;1172;1172;1172;1172;1026;1026;1026;1172;1172;1612;3517;3223;1905;2052;0;0;0;0;33208;26921;19120;19904;19946;19506;20053;13637;18894;18933;18981;26620;31758;62895;85891;98621;97662;122382;116145;129076;152305;159333;148860;152365;156355;152576;163558;162659;166919;167827;..
Germany;Heat production from non-specified combustible fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Germany;Electricity;234000;244958;254765;269402;293040;310273;321116;325789;356598;388789;530680;545335;574628;641981;662659;618354;668743;678546;703084;731660;718369;710107;695063;706846;739872;756328;766224;774914;807667;826038;779324;772247;762883;727920;725051;737006;724064;742669;749855;764521;761724;789217;794088;793807;817574;830020;834491;861505;845878;727276;822618;843242;830131;820260;838303;823770;830066;836017;829897;804413;..
Germany;Heat;0;0;0;0;0;0;0;0;0;0;54718;52081;62397;66617;64947;72479;81213;82796;88951;89535;82532;79191;75614;83001;84847;97039;98504;105040;97771;97390;100848;85374;69108;67936;69850;70400;71570;50330;46030;45298;37701;38309;37736;106988;105384;113573;148022;151502;150303;151818;146022;169496;188330;189588;174206;173430;178911;172093;191464;179213;..
Germany;Total;1868661;1881993;1949420;2003001;2141827;2231156;2198846;2200734;2329498;2493865;3375563;3317293;3406080;3694531;3648325;3424464;3470946;3459596;3505585;3619725;3300657;3181029;2952218;3054007;3021712;3065656;2951638;2961326;2988857;3015813;2770304;2532589;2411563;2291996;2274786;2279616;2214891;2186968;2162932;2155614;2149377;2117243;2121888;2232662;2269412;2282572;2326545;2419204;2388806;2115177;2374249;2405296;2375944;2360613;2334316;2349493;2372566;2396176;2414021;2332864;..
Germany;Memo: Renewables;0;0;0;0;0;0;0;0;0;0;1172;1172;1172;1172;1172;1172;1026;1026;1026;1172;1172;1612;3517;3223;1905;2052;0;0;0;0;33208;26921;19120;19904;19946;19506;20053;13637;18894;18933;18981;26620;31758;54440;76670;88333;85874;102834;79252;88386;113265;121457;111147;110249;113743;109610;116146;115487;114816;114504;..
