;TIME;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Ethiopia;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Ethiopia;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Ethiopia;Oil products;..;..;..;..;..;..;..;..;..;..;..;7605;7204;7997;8402;7283;7594;8030;9078;9804;8814;9248;8817;8951;8429;9011;10539;11939;12417;12807;12776;12864;10045;12107;13515;15138;16749;17697;19395;20005;21924;27394;28616;29774;32096;29019;30876;33515;34651;36229;36994;39075;44405;51889;57872;64514;78447;88079;97797;105864;..
Ethiopia;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Ethiopia;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Ethiopia;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Ethiopia;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Ethiopia;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Ethiopia;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;107;134;188;134;188;161;161;134;147;157;170;..
Ethiopia;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Ethiopia;Electricity;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Ethiopia;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Ethiopia;Total;..;..;..;..;..;..;..;..;..;..;..;7605;7204;7997;8402;7284;7594;8030;9078;9804;8814;9248;8817;8951;8429;9011;10539;11939;12417;12807;12776;12864;10045;12107;13515;15138;16749;17697;19395;20005;21924;27394;28616;29774;32096;29019;30876;33515;34678;36336;37128;39263;44539;52076;58033;64674;78581;88226;97954;106034;..
Ethiopia;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;107;134;188;134;188;161;161;134;147;157;170;..
Ethiopia;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Ethiopia;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;7605;7204;7997;8402;7283;7594;8030;9078;9804;8814;9248;8817;8951;8429;9011;10539;11939;12417;12807;12776;12864;10045;12107;13515;15138;16749;17697;19395;20005;21924;27394;28616;29774;32096;29019;30876;33515;34651;36229;36994;39075;44405;51889;57872;64514;78447;88079;97797;105864;..
Ethiopia;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Coal and coal products;8388;7333;6884;6858;5882;4168;3403;2743;2005;1503;1213;686;607;501;343;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Peat and peat products;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Oil shale and oil sands;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Crude, NGL and feedstocks;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Oil products;29612;35293;38455;40743;49226;55424;63688;67017;69137;75861;84193;87567;92778;100272;97837;105598;106735;107456;108926;117213;116315;117772;120549;123332;126915;132605;140873;150782;152990;161597;163862;159615;158996;155535;161268;158405;154486;162690;164807;168900;162980;164749;167283;169789;174537;174920;177318;182031;173186;165345;172069;169598;165270;163319;147991;147952;164263;155968;158543;152964;..
Finland;Natural gas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442;467;574;790;790;862;646;898;898;1113;972;864;862;647;575;612;612;468;549;389;404;282;356;345;524;752;..
Finland;Nuclear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Hydro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Solar/wind/other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Biofuels and waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;165;193;0;27;55;3081;5539;5538;8262;8137;9309;20782;20768;7397;16378;15359;17959;..
Finland;Heat production from non-specified combustible fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Electricity;119;115;119;108;115;115;115;104;104;122;90;158;191;212;234;324;432;486;558;684;792;954;972;1080;1170;1314;1224;1368;1422;1404;1530;1530;1566;1620;1728;1674;1692;1782;1854;1872;1937;2034;2135;2257;2268;2333;2430;2606;2642;2578;2664;2628;2653;2642;2606;2542;2549;2790;3035;3092;..
Finland;Heat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Total;38119;42741;45459;47709;55223;59707;67205;69865;71246;77487;85496;88412;93576;100986;98414;106028;107167;107942;109484;117897;117107;118726;121521;124412;128085;133919;142097;152150;154412;163001;165392;161145;160562;157155;163438;160546;156752;165262;167451;171634;165563;167681;170343;173324;177970;178117;180638;185340;179484;174074;180882;180956;176609;175659;171783;171543;174564;175480;177461;174767;..
Finland;Memo: Renewables;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;165;193;0;27;55;3081;5539;5538;8262;8137;9309;20782;20768;7397;16378;15359;17959;..
Finland;Memo: Coal, peat and oil shale;8388;7333;6884;6858;5882;4168;3403;2743;2005;1503;1213;686;607;501;343;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Finland;Memo: Primary and secondary oil;29612;35293;38455;40743;49226;55424;63688;67017;69137;75861;84193;87567;92778;100272;97837;105598;106735;107456;108926;117213;116315;117772;120549;123332;126915;132605;140873;150782;152990;161597;163862;159615;158996;155535;161268;158405;154486;162690;164807;168900;162980;164749;167283;169789;174537;174920;177318;182031;173186;165345;172069;169598;165270;163319;147991;147952;164263;155968;158543;152964;..
Finland;Memo: Geothermal, solar/wind/other, heat, electricity;119;115;119;108;115;115;115;104;104;122;90;158;191;212;234;324;432;486;558;684;792;954;972;1080;1170;1314;1224;1368;1422;1404;1530;1530;1566;1620;1728;1674;1692;1782;1854;1872;1937;2034;2135;2257;2268;2333;2430;2606;2642;2578;2664;2628;2653;2642;2606;2542;2549;2790;3035;3092;..
France;Coal and coal products;94231;83984;76885;76116;68478;52706;41154;27596;18427;16997;11079;5186;3192;2759;2456;1995;1602;1317;1118;1000;749;391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Peat and peat products;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Oil shale and oil sands;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Crude, NGL and feedstocks;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Oil products;378330;415297;430415;474437;512070;554499;590194;630180;685035;728855;771757;846966;925871;1007992;999800;1033160;1127212;1138365;1215169;1220753;1243144;1265514;1274895;1286215;1308048;1304353;1364351;1408664;1492165;1527445;1581311;1629163;1662197;1675864;1686211;1696467;1692102;1725270;1785962;1791364;1829598;1851810;1849137;1828690;1829973;1797078;1799280;1785895;1702239;1682467;1685316;1755690;1739639;1724460;1726160;1742900;1750365;1757606;1718495;1716095;..
France;Natural gas;2363;2374;2016;1862;1749;1575;1399;1199;1213;897;769;679;584;584;388;317;207;203;188;200;226;207;162;128;86;53;30;19;10;6;6;6;6;45;26;16;16;13;13;25;27;337;392;550;616;679;897;1009;1234;1250;1356;3725;4065;4467;4783;4910;5114;6127;7164;6819;..
France;Nuclear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Hydro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Solar/wind/other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Biofuels and waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253;1322;4050;6502;9713;12534;10961;11280;13668;13711;14327;13246;14444;24488;29637;59733;96090;103095;101302;102212;112122;113296;123221;125486;125229;131133;131172;133559;..
France;Heat production from non-specified combustible fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Electricity;12719;13392;14846;16042;16618;17248;17464;17824;17845;19465;20916;21006;21928;23036;23033;22201;23260;23324;24052;24700;24894;24512;25038;25758;26485;26759;29448;29988;30604;31388;26903;26910;27450;26964;28048;27842;30827;31514;32288;32767;33768;34369;34805;35233;36086;35500;35935;36101;37512;36284;36133;37900;38570;38998;37963;38525;37873;38086;36322;36292;..
France;Heat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Total;487643;515046;524163;568457;598915;626027;650210;676798;722521;766214;804521;873837;951575;1034372;1025676;1057674;1152280;1163210;1240528;1246652;1269013;1290625;1300095;1312101;1334619;1331165;1393829;1438671;1522778;1558839;1608220;1656080;1689906;1704195;1718334;1730828;1732658;1769331;1829224;1835436;1877061;1900227;1898661;1877719;1881120;1857744;1865749;1882738;1837075;1823097;1824108;1899528;1894395;1881221;1892126;1911821;1918581;1932952;1893154;1892765;..
France;Memo: Renewables;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253;1322;4050;6502;9713;12534;10961;11280;13668;13711;14327;13246;14444;24488;29637;59733;96090;103095;101302;102212;112122;113296;123221;125486;125229;131133;131172;133559;..
France;Memo: Coal, peat and oil shale;94231;83984;76885;76116;68478;52706;41154;27596;18427;16997;11079;5186;3192;2759;2456;1995;1602;1317;1118;1000;749;391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
France;Memo: Primary and secondary oil;378330;415297;430415;474437;512070;554499;590194;630180;685035;728855;771757;846966;925871;1007992;999800;1033160;1127212;1138365;1215169;1220753;1243144;1265514;1274895;1286215;1308048;1304353;1364351;1408664;1492165;1527445;1581311;1629163;1662197;1675864;1686211;1696467;1692102;1725270;1785962;1791364;1829598;1851810;1849137;1828690;1829973;1797078;1799280;1785895;1702239;1682467;1685316;1755690;1739639;1724460;1726160;1742900;1750365;1757606;1718495;1716095;..
France;Memo: Geothermal, solar/wind/other, heat, electricity;12719;13392;14846;16042;16618;17248;17464;17824;17845;19465;20916;21006;21928;23036;23033;22201;23260;23324;24052;24700;24894;24512;25038;25758;26485;26759;29448;29988;30604;31388;26903;26910;27450;26964;28048;27842;30827;31514;32288;32767;33768;34369;34805;35233;36086;35500;35935;36101;37512;36284;36133;37900;38570;38998;37963;38525;37873;38086;36322;36292;..
Gabon;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Oil products;..;..;..;..;..;..;..;..;..;..;..;0;0;538;538;627;1105;5911;7510;3518;3336;6092;6462;5831;3340;4474;6468;4330;4730;5704;4477;5428;5074;5419;4336;4726;4772;5257;5610;5353;4426;5007;5437;4871;5174;5089;5135;5873;6008;5614;8803;10028;10365;11681;11467;11164;11860;2897;2705;2733;..
Gabon;Natural gas;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Nuclear;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Hydro;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Geothermal;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Electricity;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;14;14;14;14;18;18;18;18;18;18;22;22;22;22;25;25;25;25;29;29;29;30;..
Gabon;Heat;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Total;..;..;..;..;..;..;..;..;..;..;..;0;0;538;538;627;1105;5911;7510;3518;3336;6092;6462;5831;3340;4474;6468;4330;4730;5704;4477;5428;5074;5419;4347;4737;4783;5268;5624;5367;4440;5021;5455;4889;5192;5107;5153;5891;6030;5636;8825;10049;10391;11706;11492;11189;11889;2926;2734;2763;..
Gabon;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Gabon;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;0;0;538;538;627;1105;5911;7510;3518;3336;6092;6462;5831;3340;4474;6468;4330;4730;5704;4477;5428;5074;5419;4336;4726;4772;5257;5610;5353;4426;5007;5437;4871;5174;5089;5135;5873;6008;5614;8803;10028;10365;11681;11467;11164;11860;2897;2705;2733;..
Gabon;Memo: Geothermal, solar/wind/other, heat, electricity;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;11;11;14;14;14;14;18;18;18;18;18;18;22;22;22;22;25;25;25;25;29;29;29;30;..
Georgia;Coal and coal products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;450;450;450;150;300;0;0;125;75;0;0;0;0;0;0;0;0;960;625;1000;0;0;0;0;0;0;0;0;0;0;..
Georgia;Peat and peat products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Oil shale and oil sands;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Crude, NGL and feedstocks;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Oil products;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;50252;37642;30776;27260;19526;14093;35893;26759;17556;15948;13371;16112;16981;17329;16679;20788;21461;26985;22856;28350;30949;31962;33658;33418;35810;40123;49866;44497;42872;45211;..
Georgia;Natural gas;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1406;1406;1496;598;748;0;90;85;0;0;0;454;380;431;505;791;904;1055;1168;867;716;565;894;12078;15443;15983;12875;12254;12449;12056;..
Georgia;Nuclear;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Hydro;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Geothermal;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Solar/wind/other;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Biofuels and waste;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;..
Georgia;Heat production from non-specified combustible fuels;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Electricity;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3892;2750;1699;1404;2516;1523;918;2178;1134;1422;1631;1073;1159;1202;1224;1285;1181;1217;1246;1253;1966;1343;1458;1015;961;1058;1080;1211;1316;1508;..
Georgia;Heat;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;..
Georgia;Total;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;56000;42248;34421;29412;23090;15615;36901;29148;18765;17370;15001;17639;18520;18962;18408;22864;23546;30217;25895;31470;33631;33870;36010;46512;52214;57164;63821;57962;56636;58785;..
Georgia;Memo: Renewables;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;..
Georgia;Memo: Coal, peat and oil shale;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;450;450;450;150;300;0;0;125;75;0;0;0;0;0;0;0;0;960;625;1000;0;0;0;0;0;0;0;0;0;0;..
Georgia;Memo: Primary and secondary oil;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;50252;37642;30776;27260;19526;14093;35893;26759;17556;15948;13371;16112;16981;17329;16679;20788;21461;26985;22856;28350;30949;31962;33658;33418;35810;40123;49866;44497;42872;45211;..
